#GO:0051051
#GO:0048511
#GO:0044848
#GO:0098743
#GO:1904950
#GO:0098754
#GO:0001906
#GO:1903828
#GO:1900047
#GO:0043433
#GO:2000242
#GO:0032845
#GO:0045926
#GO:0043901
#GO:0043473
#GO:0034260
#GO:0002683
#GO:0099531
#GO:0040013
id	fc	signif
DECR1	-0.5329	false
MAN2A1	0.8291	false
NDUFA5	-1.4946	false
KYNU	-0.4336	false
ATP2B3	1.7595	false
UGCG	-0.0863	false
CLPP	-0.6907	false
DGKD	-0.2717	false
TST	-3.2454	false
UBE2S	-0.4600	false
QPCT	2.9226	false
GSTA3	0.2447	false
KYAT1	-1.0227	false
GUK1	0.5821	false
HAGH	-0.5391	false
HIST2H2AC	3.1231	false
HIST2H2BE	-0.3474	false
LAMA3	0.2632	false
CA9	0.4345	false
NDUFA9	1.9066	false
ME3	-0.5768	false
PHKG1	-0.2973	false
MEP1A	0.5633	false
MEP1B	-0.3584	false
PPP1R3A	-2.9111	false
PCK2	1.9524	false
PTPN21	-1.2561	false
PTPRO	-0.2378	false
DUSP6	0.4650	false
DUSP7	0.9572	false
UPP1	-0.3124	false
DDR2	-1.0568	false
HADH	-2.5592	true
ST3GAL2	6.1396	false
PTPRN	-4.6452	true
CYP51A1	1.6991	false
UGP2	0.7288	false
AOC3	-1.4434	false
DGUOK	-1.9174	false
ATP6V1F	-0.5561	false
LTC4S	4.3376	true
PFKFB3	-0.9743	false
PFKFB4	1.2979	false
CDO1	0.6047	false
UGT8	0.0274	false
TXNRD1	-0.3888	false
TPD52L1	-0.2126	false
IMMT	1.3475	false
TATDN3	-0.3268	false
IMPG1	0.9349	false
ARHGAP44	0.3775	false
ZNF827	-1.1963	false
LONRF1	-0.4005	false
EXOC3L4	0.9684	false
SYT16	0.6178	false
KCTD19	0.5304	false
PNLIPRP3	0.0667	false
GEN1	0.7324	false
COL24A1	0.3034	false
CPEB4	1.7738	false
LY6K	0.0461	false
DOK7	1.1908	false
ZSWIM7	-2.2155	false
ECSCR	-0.5015	false
SLC5A12	0.7266	false
DUOXA1	-0.9680	false
DUOXA2	2.7400	false
HNRNPUL2	-0.7792	false
MSMP	-1.0799	false
CSPP1	2.0741	false
INSC	0.6484	false
BMT2	-4.3824	false
SPINK13	2.5471	true
FAM110C	1.1851	false
SWI5	-2.7543	false
TMEM132A	-0.3520	false
INF2	1.4788	false
MICB	4.3625	true
MICA	6.1095	true
PDS5A	0.2917	false
LRRC26	-2.1828	false
RSPO4	0.0733	false
KIAA0753	-1.9481	false
RNF151	-1.2499	false
RFX7	-2.3708	false
CLEC16A	-0.3447	false
KIF26B	-1.1397	false
PRSS53	-0.6701	false
KIAA1109	-0.0589	false
ZNF423	-0.9486	false
KIF7	-2.7901	false
ISX	2.9053	true
ARHGAP31	-0.7034	false
ZNF630	-1.2217	false
RRN3P1	-2.1908	false
MTHFSD	0.6081	false
ODF4	0.6737	false
MGAM2	-0.9553	false
KRT24	1.1216	false
AAK1	-0.4341	false
KIZ	0.0974	false
KIAA1033	-2.1017	false
SPHKAP	2.2829	false
EXOC3L2	1.9417	false
ABCB5	-0.0340	false
SHROOM1	0.6882	false
SLC5A9	-0.3963	false
SLC35G1	-0.7063	false
HYAL4	2.6162	false
ZNF181	2.9017	false
ZNF674	-1.0884	false
RGS21	0.1298	false
SPRED3	1.0665	false
RSPO1	-0.1091	false
TCTN1	1.9704	false
CTC1	-0.4515	false
SGSM1	2.0806	false
ERCC6L	2.6217	false
TSR1	0.9947	false
RALGAPA2	-2.4804	false
DPY19L1	1.7123	false
TRIM71	0.4465	false
RPEL1	-0.9405	false
ZXDC	0.5037	false
MPV17L	3.9770	true
TYSND1	-0.3130	false
TMEM44	0.1242	false
IAH1	-2.0580	false
ALG11	-0.4175	false
TSNAXIP1	0.0401	false
KIF19	0.1512	false
MUM1	1.0938	false
VWC2	-0.8660	false
QRICH1	1.1173	false
GOLGA7B	-0.7938	false
ATG2A	-3.1541	false
ZNF800	-1.0900	false
ASTE1	1.3583	false
HKDC1	-1.5472	false
KLHL40	0.9356	false
PRICKLE4	-1.1962	false
MST1L	1.0442	false
COL28A1	-0.6596	false
FHOD3	-1.0425	false
KIF4B	0.9606	false
EIF2S3L	-0.3652	false
AP5B1	2.6249	false
CTU2	-0.9527	false
SKOR2	1.5703	false
PRTG	-0.3193	false
ZNF284	-0.8152	false
LETM2	0.5280	false
CEACAM16	-0.0139	false
KLHL38	-1.2001	false
KLK9	-0.6593	false
SLC4A8	0.7454	false
UVSSA	1.1069	false
HLA-DRB5	-1.4485	false
HFE	3.0817	true
DEFB136	-0.0939	false
DEFB135	0.3691	false
DEFB133	-1.8787	false
DEFB130	0.1131	false
DEFB116	0.3386	false
DEFB115	-0.1912	false
DEFB114	-1.5460	false
DEFB113	-0.7489	false
DEFB112	2.5576	false
DEFB110	0.7325	false
DEFB109P1	2.3698	false
HLA-B	-0.4843	false
ANO4	-0.3023	false
ZNF699	0.0075	false
ATHL1	1.3903	false
MYLK3	1.9242	false
ZNF750	-1.7441	false
LRRFIP1	0.7007	false
PGS1	0.6034	false
P3H1	1.3471	false
TRMT5	-0.4547	false
EML3	1.4672	false
HNRNPA1L2	0.3159	false
PLPPR5	0.7317	false
NDUFAF6	-2.4490	false
RFX4	1.0279	false
LRRK1	-1.2916	false
TWISTNB	-1.2945	false
CNPY1	1.1228	false
GFOD2	-0.3646	false
EDRF1	1.2732	false
FAM161A	-0.0987	false
PROX2	-0.7598	false
BSX	-0.7872	false
ACOT6	1.0021	false
PTCHD3	0.5041	false
ZNF829	0.2744	false
NSUN5P1	-2.0934	false
PCGF3	0.0598	false
SNAI3	0.1294	false
SLC10A6	2.7271	false
MAJIN	0.4397	true
ZNF791	-1.5310	false
MAP7D1	-0.6807	false
ZNF792	-0.0793	false
UAP1L1	-0.1276	false
SLC25A35	0.7267	false
PLEKHG6	0.7404	false
ALKBH6	-1.8084	false
ARHGAP11B	-0.1112	false
CHD9	1.1110	false
USP41	0.5395	false
ADPRM	2.5897	false
TKFC	4.2649	true
TBC1D25	-2.1927	false
RGL3	1.3893	false
TMEM30B	0.4635	false
ZNF528	-1.4316	false
PUS10	-0.9707	false
DPCR1	0.4761	false
ADCK5	0.4254	false
WDR72	0.0154	false
PLA2G4E	-0.0087	false
ZSCAN23	-1.0604	false
PIGY	-0.9186	false
LRIT3	-1.1021	false
ARL13B	-1.5645	false
ZNF718	1.3988	false
TTLL9	-1.0556	false
SLC25A52	-0.3453	false
ZIK1	-0.1461	false
SP6	1.4613	false
ALDH1L2	-1.0972	false
UGT3A2	-3.1328	false
KRT71	2.0725	false
TCEB3CL	1.3822	false
POM121L1P	-0.7083	false
FOXD4L6	-2.2829	false
MOGAT2	0.6897	false
BBS9	-1.0152	false
GON4L	0.5809	false
GNPTAB	-1.8489	false
MGAT5B	-0.3405	false
CCDC88A	-0.3579	false
TDRG1	1.1178	false
TMEM176B	-3.6470	true
TBRG1	-0.4176	false
RABL6	1.2770	false
VMA21	3.5488	false
TUBB8	2.7691	false
OTOGL	-0.6574	false
TIMM50	0.3481	false
ZNF260	-0.2134	false
KBTBD12	0.7615	false
LEXM	0.2156	false
ZNF568	2.7445	false
SUPT20HL1	0.3079	false
AMZ1	2.5790	false
ZACN	0.8883	false
PARP15	0.9933	false
PARP14	-0.4118	false
CFAP100	-1.0997	false
CHRFAM7A	-0.8542	false
ZNF404	-1.3113	false
TIGIT	4.3331	true
ANKDD1A	-0.3261	false
RNF212	-2.7211	true
SLC36A2	0.4426	false
USH1G	-0.2678	false
SLC36A3	-0.2995	false
MMEL1	-0.4041	false
FUT11	-0.4630	false
SPDYE7P	-0.6663	false
CD300E	-0.2477	false
NRN1L	-0.5373	false
SV2C	-1.6051	false
PLK5	-0.5320	false
ZNF672	2.3513	false
GALNTL6	-0.3780	false
GLYR1	0.8959	false
ZNF876P	-0.0740	false
CCDC14	0.6286	false
ZFP69	1.0379	false
ZBED5	-2.1371	false
CDNF	-0.6542	false
FAM135B	1.1638	false
MTERF2	0.2353	false
CRY2	-1.0993	false
COX19	1.2688	false
MAP9	1.5859	false
CERKL	0.0241	false
GPR33	-0.2179	false
C2CD3	0.5608	false
ACCSL	1.4028	false
RIC1	1.0617	false
KMT5B	0.5810	false
FAM188B	-0.8879	false
VPS26B	-0.1081	false
LARP7	-0.9771	false
ERFE	0.9641	false
GGTA1P	0.6549	false
NADK2	-1.1764	false
SLC9C1	-2.7866	false
HYDIN	0.9435	false
CYP27C1	1.8018	false
Q4G0T1	0.2722	false
CFAP221	-0.5867	false
DUSP28	-0.8291	false
KCTD21	-2.5433	false
CCDC40	0.2363	false
MCMDC2	-1.0659	false
HSF5	0.2289	false
GXYLT1	0.5270	false
FBXO43	-3.1941	true
ACSF3	-2.7180	false
PREPL	-2.3610	false
PTPN20	1.3118	false
CDON	-1.0422	false
TMEM52B	-1.8686	false
TBC1D10B	1.1761	false
TPRN	-2.7395	false
ANO6	-2.1315	false
NKAIN1	-1.2615	false
PLCH1	1.6423	false
FILIP1L	0.1025	false
AASDH	-0.5106	false
SVEP1	-0.7310	false
ARID4B	1.3539	false
AARD	-2.1228	false
DEFB134	2.2013	false
MRPL51	-0.2720	false
SLC22A6	-1.1928	false
GRIPAP1	2.1031	false
ZNF658B	0.4713	false
TMEM119	0.0290	false
BCL7A	0.8646	false
MSS51	-2.8806	false
AMOT	-1.6814	true
ATP13A5	2.4965	false
ATP13A4	2.0581	false
SYTL3	-1.3728	true
PABPC1L	1.5345	false
ABCA11P	-1.0221	false
TMEM259	3.1702	false
SLC9B1	-1.7103	false
MORN2	-0.1241	false
PAN2	-1.7412	false
MIDN	4.6694	true
SLC39A12	-1.1099	false
PKDCC	3.7310	true
LRRC24	2.8108	false
LIN52	-1.4173	false
ATP6AP1L	-0.1585	false
RFTN2	-0.1187	false
FAM98B	-1.6217	false
EPC2	1.5943	false
ARHGAP29	-2.0996	false
ZNF585B	-0.1443	false
SBK1	-0.0601	false
PDCD4	-1.3616	false
SEZ6	-2.1359	false
TIGD5	-0.2211	false
CRTC2	0.7251	false
GPAT3	0.0709	false
LRRC23	-1.8109	false
CEP55	0.4215	false
NCBP3	-0.9351	false
MPPE1	-0.9383	false
TP53I3	-0.0992	false
TMEM35A	-0.0921	false
HIKESHI	1.9275	false
ORMDL2	1.0319	false
ACSM3	0.2786	false
IFI44L	-2.3101	false
KLHL12	-0.7846	false
PHLDA2	2.4313	false
SLC44A4	-1.0174	false
PDLIM3	-0.3793	false
ZNF394	-0.5016	false
PLEKHO1	1.5292	false
PARP10	-1.4789	true
HSD17B12	1.9963	false
GLE1	1.7534	false
USP39	0.3451	false
KLHL22	0.9257	false
AGK	-1.6540	false
SETMAR	-0.3205	false
TRMT12	-0.7951	false
PLA1A	-0.3080	false
AKIRIN2	-0.6950	false
LACTB2	-1.6911	false
PYCRL	0.1697	false
KLHL26	-1.3126	false
UNC50	0.4567	false
CDCA8	1.1387	false
SMUG1	0.7793	false
LBH	1.5327	false
ARHGAP15	-0.2723	false
TM4SF20	0.7334	false
FASTKD1	-1.5187	false
FBLN7	-5.0856	false
ANKRD39	-0.3156	false
ASPRV1	-2.5780	false
RAB6C	2.9171	false
BOLA3	1.1438	false
ALF	0.5056	false
C2orf83	2.4098	false
COBLL1	1.1363	false
HS1BP3	-0.7432	false
TAF1B	0.7928	false
CYBRD1	-1.7619	false
INO80D	1.2511	false
WDR81	-0.0998	false
SGO2	1.9803	false
ACTBL2	2.6553	false
CCDC93	0.2738	false
MPV17L2	-1.0792	false
PRR16	-1.3245	false
ZNF385B	1.3417	false
SPIN4	-1.3585	false
ESCO2	1.3806	false
EAPP	0.9470	false
PYDC2	-2.8909	true
MAP3K19	0.6285	false
SFT2D3	-0.0530	false
TDRD12	-2.0480	false
PAN3	1.4535	false
SDK2	0.5700	false
PLEKHG4	1.4656	false
BRDT	-2.6891	true
HSP90B2P	3.1641	false
HSP90AB4P	3.2834	false
HSP90AB3P	-1.7392	false
HSP90AB2P	1.2404	false
HSP90AA5P	-0.7002	false
HSP90AA4P	0.5318	false
SYT14P1	-0.7496	false
AWAT1	1.8993	false
DCAF6	-2.4284	false
RUNDC3A	-1.1735	false
RPL39P5	0.9019	false
TNNI3K	-0.2139	false
SPRN	0.8325	false
TMEM41B	-1.4863	false
TMEM97	0.6525	false
ODF2	1.3433	false
TMEM128	-1.6691	false
YIF1B	1.9844	false
ALG10	2.1322	false
SLC45A4	0.9333	false
MURC	1.3680	false
LRRC10	1.1192	false
ZNF326	-0.2860	false
NOM1	-0.6432	false
ZNF805	0.8970	false
DALRD3	0.3580	false
ZC3H12A	2.5298	true
FLG2	-0.1668	false
UMODL1	-0.2246	false
SPINK9	-0.5381	false
IGSF11	-0.8010	false
MEST	-1.8431	false
ZNF628	0.5611	false
RILPL1	-1.2721	false
PDZD11	-1.1087	false
CMPK2	1.2027	false
ZNF542P	2.1146	false
CENPW	0.4277	false
CARD16	-0.5902	false
DNAJC21	1.0764	false
SGO1	2.6843	false
ACSBG2	-0.7556	false
ZRANB3	0.4645	false
ESCO1	0.8525	false
ZNF789	1.4566	false
ARSH	1.8412	false
ARSJ	0.4512	false
ARSI	1.0540	false
RNASE13	-0.7699	false
RNASE12	0.6286	false
RNASE10	-1.0663	false
VWA2	-0.0618	false
TNFAIP8L3	0.0019	false
HERC4	-2.1649	false
NMS	2.7301	true
PIGG	-1.5750	false
FREM1	-2.5815	false
ARL13A	1.8832	false
SLC25A53	1.0009	false
BCORL1	0.1429	false
TFDP3	-0.0257	false
ZMAT1	-0.3825	false
TCEAL5	-0.2420	false
TAF7L	0.4982	false
PPP6R3	-0.6936	false
DCAF17	-0.2752	false
FIGN	1.2053	false
ZNF766	-0.9136	false
TMEM67	0.7521	false
MTX3	2.9541	false
RABL3	-1.2876	false
TECRL	2.8817	false
FAM76B	2.0238	false
COQ5	-0.3148	false
SH3D19	0.5438	false
ZNF667	-2.6411	false
ZC3H12B	-0.3173	false
DMRTC1	-0.5078	false
MDH1B	-1.1608	false
ALG10B	0.1596	false
CRB2	-0.4350	false
DEFB121	0.6201	false
EMC4	-0.6652	false
ZNF311	-1.5482	false
RPS26P11	0.2750	false
ZNF831	0.9458	false
NOMO2	-3.0006	false
ANKRD36C	-1.0578	false
EARS2	0.1112	false
C3orf38	1.9189	false
METTL10	0.9096	false
AKAP4	-0.4778	false
PYY3	-0.5460	false
OR2B11	-0.1966	false
GCSAML	-0.2992	false
PPM1J	0.4952	false
MIA3	-0.4585	false
OR10J3	-1.4860	false
PITRM1	-0.2896	false
RALGPS1	0.1593	false
PSMG4	-1.4822	false
DOCK11	-1.2531	false
FGD3	-1.7706	false
MEIG1	-2.3564	false
PRRC2B	3.0411	false
RAB41	-0.5028	false
KLF17	-0.4061	false
AMER1	0.6138	false
TJAP1	-2.2565	false
COA6	0.8338	false
TOR1AIP1	-0.6963	false
CEP78	0.2360	false
AARS2	1.2991	false
TOR2A	1.0381	false
IQSEC2	1.1872	false
SOHLH1	3.3825	true
KCNT1	2.0601	false
KRBOX4	-1.2898	false
SPIN3	2.2254	false
PCID2	-1.7914	false
ZNF484	1.1158	false
ZNF506	0.1584	false
EFHC1	0.4485	false
HABP4	-1.2019	false
FAM26D	-2.7256	false
GNAS	-1.9490	false
DOPEY1	1.7844	false
FAM209A	-0.1308	false
UBE2NL	2.7309	false
MIIP	-0.2666	false
METTL24	-1.3970	false
GLRA4	-1.0302	false
GPRASP1	-2.1126	false
EPHA10	-2.3024	false
PRSS36	-0.0472	false
SLC27A3	-0.4610	false
DGKK	-1.1787	false
COLEC12	0.8772	false
SPECC1	0.3114	false
SLC35D3	-0.2241	false
NKAPL	2.3468	false
CDKL4	-0.5789	false
ZNF569	1.6480	false
PPP4R3B	-0.7769	false
SPDYC	-0.0235	false
SPDYA	-2.1484	false
WDR45B	-0.0153	false
WIPI1	-1.1833	false
ENTPD8	0.5776	false
EOGT	-0.8862	false
CTSL3P	1.0805	false
FFAR4	-1.5727	true
SAMD4B	0.3290	false
BRMS1L	-1.4059	false
SLC10A5	1.2187	false
PAPPA-AS1	1.4296	false
KIAA2022	-0.4498	false
RTP2	-0.0222	false
DNTTIP2	0.9021	false
ACER2	-0.7052	false
HIST2H2BF	2.2025	false
DCAF10	3.2262	false
RABGAP1L	-2.4116	false
PLA2G2C	0.1256	false
ELFN2	0.0915	false
FAM26F	-0.1765	false
COX20	-0.9806	false
EXOSC6	-0.2260	false
LRRK2	-4.5710	true
PPM1L	-0.8905	false
TMEM201	1.8466	false
ATAT1	2.1446	false
SNAP47	-2.6598	true
VAX1	-0.6611	false
MFSD14B	2.2973	false
FAM21D	1.1054	false
TIMM23B	2.4167	false
NUP188	1.2250	false
PHYHD1	1.3717	false
TTC39A	0.5377	false
MUC21	0.6435	false
HP1BP3	1.4532	false
VARS2	-1.9716	false
PERM1	-1.3135	false
ZBTB41	-1.1712	false
SLC25A30	-1.4879	false
ZMYM1	1.1862	false
DACT2	2.3016	false
LDLRAP1	2.1791	false
PPP1R15B	-4.6066	false
PRAMEF19	-0.1314	false
ZNF678	1.5128	false
SNAPC4	0.0502	false
DNLZ	-0.4750	false
NOL9	-1.1388	false
CLVS2	0.8779	false
BEND6	3.1079	false
FREM2	-0.9641	false
CELF3	-0.2288	false
SZT2	2.0890	true
HYI	0.4949	false
ZNF362	-0.1737	false
TPRG1L	-1.8877	false
CC2D1B	1.8468	false
CFAP70	-0.8090	false
FNBP1L	-0.2739	false
MARCH8	-2.0181	false
FAM83B	0.1287	false
UBXN11	0.8873	false
RARS2	-0.7535	false
THEM4	-0.1722	false
EYS	-0.4450	false
CHCHD2P9	2.1295	false
FKBP15	-0.3117	false
SLC35F1	0.1479	false
HIVEP3	0.0331	false
NCMAP	-1.0945	false
DDX59	1.1011	false
TRAPPC3L	-0.3891	false
UTF1	2.5686	false
C9orf114	-1.5542	false
TREML2	0.5069	false
OTUD3	1.0141	false
AKR1C8P	-2.0199	false
CCNYL2	0.3991	false
PDSS1	-0.3358	false
ARMC4	-0.0750	false
MPP7	-0.5827	false
PDZK1	0.0085	false
TMEM63B	0.7886	false
LRIF1	1.5885	false
ABCC10	1.9204	false
IBA57	-0.1133	false
GJC2	0.2695	false
HECTD3	-1.6541	false
RBM20	1.7875	false
CERCAM	-0.7078	false
ZFYVE27	1.0511	false
SFRP5	2.5094	true
GCNT6	0.1834	false
UBR4	-0.4561	false
ARTN	0.8943	false
LCE3C	-1.6999	false
LCE3E	0.2794	false
STXBP5	0.2916	false
ZNF684	-2.3044	false
SWT1	-1.2667	false
KIAA1217	-0.6348	false
CCDC183	2.6743	false
ARHGAP21	0.9068	false
BEND3	-1.5650	false
CAMSAP1	0.1689	false
ADGRF1	0.9122	false
ZNF648	0.6077	false
MRPL2	-0.5959	false
AVPI1	-1.9833	false
DCAF12	2.0408	false
UBAP2	2.2630	false
IDNK	0.2615	false
ERMARD	-1.4990	false
PHF19	0.1989	false
C9orf64	-1.4972	false
GPRC6A	1.8218	false
XP32	-0.2779	false
LCE1C	1.1533	false
LCE1D	0.5351	false
LCE1E	-0.6994	false
LCE1F	-0.0427	false
IFIT1B	-1.7711	false
KIF24	1.8057	false
FAM132A	0.7283	false
L1TD1	0.9296	false
LCE1A	1.2646	false
LCE1B	-0.0205	false
SYT6	3.9451	true
GORAB	0.3092	false
ZNF618	0.6873	false
TSTD2	-0.6370	false
GPR158	-0.1226	false
PRR9	-0.7973	false
LELP1	-0.4444	false
ERCC6L2	-1.4723	false
PPP1R26	-0.6477	false
ACBD5	1.7070	false
HENMT1	-0.2396	false
RBM26	-0.3633	false
PIP5KL1	1.4268	false
WLS	-1.2586	false
RNF187	-1.2836	false
CPSF3L	0.5260	false
CPTP	-0.7846	false
LCE3A	-1.7765	false
LCE3B	2.8611	false
LCE4A	-2.9667	false
LCE2A	-2.6559	false
LCE2C	-3.0387	false
LCE2D	0.9886	false
HES5	0.3489	false
RIPPLY2	-1.2608	false
SLC9C2	-0.6128	false
UTP14C	2.0304	false
DCAF8	0.0657	false
COL13A1	0.4118	false
ZCCHC11	0.7877	false
DEPDC1	0.6495	false
CEP162	0.4053	false
FRY	-1.1051	false
RNASEH2B	-0.0923	false
BCL2L15	2.1399	false
ATPAF1	-0.2354	false
GRTP1	2.2765	false
ZBTB37	-0.7914	false
RC3H1	3.5118	true
CYP4A22	0.1908	false
LCE5A	-0.8089	false
MAGI3	1.9870	false
AK9	-1.9391	false
MLK4	2.4922	false
TTBK1	-0.1890	false
SH3PXD2A	-0.1464	false
RSPH4A	-1.9876	false
FHL5	-0.0400	false
DDI2	0.1335	false
LGSN	-2.2438	false
ZNF697	1.4621	false
HIST2H3PS2	0.9368	false
THEMIS2	0.2511	false
NDUFAF5	-0.6899	false
C6orf163	-1.1985	false
SOGA3	1.3542	false
MFSD4B	1.2162	false
NT5DC1	1.8054	false
ARHGAP40	0.5551	false
HES3	2.1468	false
TSPO2	-0.6387	false
MINOS1	1.6380	false
ARFGEF3	-0.3075	false
STPG1	-2.6762	false
VPS13D	1.1315	false
EFCAB6	1.5572	false
MEI1	3.3550	true
LIN9	1.1179	false
ZNF658	-0.7058	false
PRAMEF5	0.9170	false
OR2G6	0.3921	false
CROCC	3.2134	false
ANKRD45	-1.2023	false
SPATA31A1	-1.5950	false
ASPHD1	1.1430	false
MEX3C	1.2789	false
HECTD2	2.5064	false
AGBL2	0.3956	false
ATF7IP2	2.2267	false
RASIP1	-0.6560	false
GPR157	-2.0879	false
PIK3R6	-5.3465	true
RIF1	1.8293	false
VPS53	1.0791	false
ZNF468	-0.2425	false
STRIP1	0.4000	false
OBSCN	0.3155	false
GKAP1	-1.6233	false
CEP350	0.1487	false
CDC42BPA	1.4796	false
RPRD2	1.0096	false
MARC1	4.1101	true
SYDE2	-2.7976	false
PRAMEF20	0.5776	false
LRRC38	-0.5434	false
PRAMEF17	-0.3861	false
RNF220	1.7131	false
GFI1B	-0.5907	false
EEF1A1P5	-0.0283	false
ANGEL2	0.2599	false
CFAP126	-0.9338	false
WDR78	-0.9043	false
KLHDC7A	-0.2266	false
PRPF38B	-1.0637	false
AGAP9	1.7799	false
RNF20	-1.8392	true
ATP5EP2	0.0830	false
HHAT	2.2566	false
SPATA31A5	-0.1225	false
PDE4DIP	0.4498	false
AGBL4	-1.2859	false
NUP210L	-1.1951	false
DCAF12L1	0.8227	false
CACHD1	1.8007	false
ZNF318	-3.9269	false
SFMBT2	-0.4226	false
AGAP7P	1.1907	false
SDHAF4	0.6709	false
AADACL3	-0.1557	false
AADACL4	-0.9130	false
FOXD4L5	-0.2583	false
OTUD1	-0.6451	false
ARHGEF16	-1.2919	false
CDKAL1	2.4314	false
KIAA0319	0.8470	false
ZNF691	0.5854	false
ATRNL1	0.9977	false
PPRC1	-2.4757	false
FKBP1C	-0.8806	false
IRAK1BP1	1.1365	false
MYSM1	-0.3863	false
SPATA31A6	-0.1597	false
YOD1	2.9995	true
GARNL3	1.8551	false
UBE2U	1.4189	false
METTL11B	-1.2322	false
AGAP6	0.8875	false
GPR107	-0.9290	false
HACD4	1.6094	false
TAF3	-3.5605	true
SNX30	1.0019	false
IL23R	4.3646	true
PRAMEF18	1.6895	false
PRAMEF8	-0.0109	false
PRAMEF15	-0.5078	false
PRAMEF13	-1.4746	false
DAB2IP	-3.9954	true
C1orf168	0.0668	false
C1QL3	3.0656	false
KHDRBS2	-1.4445	false
LYPLAL1	-0.3459	false
SUSD4	1.0795	false
PRAMEF6	0.7970	false
PRAMEF7	-5.2854	false
LIPN	2.4551	false
LIPK	-1.0110	false
SYPL2	0.1885	false
NKAIN2	0.8711	false
CHIC1	-0.5354	false
PEAR1	-1.4127	false
RAET1L	-2.7816	true
MALRD1	-1.2367	false
ECM29	-0.5086	false
SPATA31A3	-0.3312	false
MEDAG	1.0963	false
ZCCHC6	0.3804	false
FOXB2	-0.1614	false
RNLS	0.9332	false
LIPM	-1.4894	false
NXNL2	-4.2603	true
SHE	-0.6148	false
IZUMO3	-0.1315	false
DENND4C	-0.9938	false
DMRTA1	-2.3153	true
NAA35	1.3135	false
MBNL2	-2.1631	false
TMEM268	-0.8490	false
CARMIL1	-0.1589	false
ZMYM4	-1.0713	false
RRAGB	-1.6044	false
DUSP27	1.7248	false
MFSD14C	1.1097	false
METTL21C	-0.4974	false
SPATA31B1P	0.6134	false
PLPP4	-1.5457	false
LIPJ	0.2926	false
USPL1	2.3446	false
BSPRY	1.4591	false
ZDHHC20	-0.9479	false
CST9	-0.9880	false
CST9LP1	-0.9989	false
RESP18	-1.3543	false
PAPD7	-3.2725	false
BTBD8	-0.2830	false
MIC13	0.1918	false
OTP	0.6614	false
CARD17	-1.1266	false
RNF123	-3.2697	false
FBXO31	1.1971	false
ANO1	2.2001	false
GGNBP1	0.4967	false
CD276	-0.0231	false
ALS2CL	-0.4170	false
ZKSCAN2	1.7424	false
TSHZ3	-1.9026	false
AFMID	-0.9687	false
PLCXD3	-0.7660	false
RNF213	1.8835	false
AP1AR	-3.7294	true
EGFLAM	2.0323	false
TNS2	-1.6968	false
SLC22A10	0.2868	false
KANK2	2.6881	false
NSUN5P2	1.3789	false
FAM21A	1.5688	false
METRNL	-2.4548	false
LPCAT4	-1.8226	false
EEF1DP3	-1.4795	false
STEAP3	1.2672	false
ICE2	-1.5919	false
CEP135	2.9778	false
TBC1D9B	1.4487	false
ZNF385C	-0.2423	false
DCAF15	1.1782	false
TMEM198	-1.4946	false
MAP1S	-0.7341	false
CPZ	-0.5035	false
E4F1	-2.7623	false
PPP2R2D	1.6115	false
ARL6IP4	2.4231	false
ATG9B	-3.2451	false
KAZN	-0.0647	false
ATG16L1	2.6488	false
RAP1GAP2	1.2896	false
MUC17	-0.0497	false
STEAP4	1.8267	false
OLFML2A	0.8595	false
CREB3L3	-1.0108	false
ACSM2B	-1.3907	false
HGSNAT	1.7276	false
ARID2	-5.1640	true
DIEXF	3.0690	false
GLT8D1	1.9344	false
LRRC66	1.0771	false
RPGRIP1L	1.3098	false
TNS3	-1.3163	false
HAUS3	0.5014	false
SPTY2D1	-0.0790	false
PMS2CL	-0.8654	false
DENND2C	0.8414	false
NCR3LG1	1.0621	false
MBLAC2	2.9522	false
FMN1	-1.5690	false
PLA2G4F	0.7574	false
USF3	-0.1067	false
ZNF776	0.7935	false
ZFYVE26	-0.2848	false
MSL1	0.5868	false
KCTD16	1.3005	false
RNF43	-1.1021	false
FRMPD2	-0.5621	false
ZNF626	0.6805	false
ZNF772	-1.2907	false
INTS3	2.7498	false
ZNF57	-0.2231	false
ARHGAP17	0.1823	false
LHX8	-0.0012	false
DUPD1	2.7438	false
KCTD11	-0.2395	false
SLC6A19	2.7367	false
CDCA2	2.9591	false
NAIF1	-2.9452	true
CWF19L1	3.1298	false
KIAA1429	-2.4049	false
SPECC1L	-1.2179	false
PDPK2P	1.5283	false
TXNDC8	-1.0714	false
ZNF518A	1.2826	false
ANKRD40	-1.8362	false
SLC9A4	-0.4178	false
ZNF324B	-1.4221	false
WWC2	3.6686	true
ZNF660	-0.3745	false
SCARA3	-4.0948	false
TRIM68	0.2882	false
KDM4D	-2.1369	false
HBM	0.1445	false
FCRLB	1.8816	true
CYB5R2	-3.3245	false
REP15	1.5919	false
SP5	0.7826	false
ZNF787	-0.1694	false
ATL3	-0.5325	false
ADAL	-1.5833	false
TBC1D3G	1.3829	false
PLAG1	-3.4366	false
RPL7L1	-1.9538	false
NXN	4.1781	true
TTC19	-1.4982	false
HIST2H2BC	2.0890	false
MCTP2	1.2236	false
MCTP1	-0.1919	false
IQSEC1	0.9059	false
HIST2H2BD	1.7747	false
CDC42BPG	1.1163	false
GPR139	-0.4607	false
DMKN	5.7677	false
AWAT2	-0.8871	false
IL31	-2.4750	false
